order_id,customer_id,order_date,payment_order_id,quantity,online_retail_seller,order_created_hour,order_created_minute,order_created_day,order_created_month,order_created_year,payment_amount,height_of_package,width_of_package,length_of_package,payment_fee,payment_method,payment_status,shipping_weight,Warehouse_block,Warehouse_city,delivery_fee
e70efb33e4f,ee1c3d42e28,19/1/2022,69329134,1,Betsy,14,15,5,1,2020,353.59,144,192,206,6.86,ONLINE,PAID,3845,D,New York,38.59
e717737ca51,f925ce4db6d,27/11/2021,69329712,1,Betsy,14,16,5,1,2020,281.54,175,205,151,0.79,ONLINE,PAID,5617,B,San Jose,55.54
e7179fbf104,879a179c996,23/11/2021,69329725,1,Betsy,14,16,5,1,2020,202.77,29,279,276,0.97,ONLINE,PAID,1138,A,Birmingham,19.77
e71d8e8a299,bce83579c43,26/11/2021,69329735,1,Betsy,14,16,5,1,2020,194.24,138,218,225,0,VOUCHER,PAID,3482,B,San Jose,15.24
e7227dcb28d,9e9519f40cb,6/11/2021,69329745,1,Betsy,14,16,5,1,2020,227.83,205,271,299,0.58,ONLINE,PAID,12721,C,Boston,48.83
e729d4e0a97,db904835b44,10/11/2021,69329912,1,Amazon,14,17,5,1,2020,283.53,152,153,223,0.57,DEBIT,PAID,2478,B,San Jose,45.53
e734f6a654e,30336d158f4,10/11/2021,69330072,1,Betsy,14,17,5,1,2020,241.82,131,107,101,0.75,ONLINE,PAID,1809,D,New York,10.82
e739d42d0a8,fc0775c3e1a,4/11/2021,69330077,1,Betsy,14,17,5,1,2020,239.88,194,35,106,0,VOUCHER,PAID,2263,B,San Jose,43.88
e766fa5327c,33f84a32aff,1/11/2021,69330096,1,Betsy,14,17,5,1,2020,217.91,95,108,86,0.42,ONLINE,PAID,1096,A,Birmingham,12.91
e7796785e44,b63fcb78906,24/11/2021,69330102,1,Betsy,14,17,5,1,2020,244.75,43,42,92,0,VOUCHER,PAID,1550,B,San Jose,56.75
e77abf5091b,d27a0e2b64e,10/11/2021,69330291,1,Amazon,14,17,5,1,2020,295.91,211,255,188,0.75,ONLINE,PAID,2751,C,Boston,58.91
e77c72c9230,c37d3c9cce0,11/11/2021,69330294,1,Betsy,14,17,5,1,2020,299,98,50,60,0.56,ONLINE,PAID,3935,B,San Jose,14
e78c019f95f,9c296e901d7,12/11/2021,69330542,1,Betsy,14,18,5,1,2020,200.76,253,200,211,0,VOUCHER,PAID,1285,D,New York,12.76
e78e245c19a,c2937d39e2f,13/11/2021,69330548,1,Betsy,14,18,5,1,2020,172.08,79,26,86,3.99,ONLINE,PAID,3872,B,San Jose,10.08
e78e5aadd66,efd815d3b09,3/11/2021,69330668,1,Amazon,14,18,5,1,2020,216.4,81,245,181,0.81,ONLINE,PAID,1314,A,Birmingham,46.4
e78ff45d1f5,f1490150eb0,24/12/2021,69330834,1,Betsy,14,19,5,1,2020,236.2,87,259,212,4.72,ONLINE,PAID,3995,B,San Jose,55.2
e7904095aee,e0f86535026,25/12/2021,69330866,3,Amazon,14,19,5,1,2020,823.64,282,62,221,2.01,ONLINE,PAID,8161,C,Boston,38.64
e796aab9189,5f5cc5cd5bf,26/12/2021,69330895,1,Amazon,14,19,5,1,2020,324.78,38,156,59,1.15,ONLINE,PAID,1052,B,San Jose,28.78
e79c2a7dc59,5e1990f7e58,27/12/2021,69330923,1,Amazon,14,20,5,1,2020,312.7,297,192,140,1.83,ONLINE,PAID,1486,D,New York,33.7
e7a1ac319e6,598dcf1ae59,28/12/2021,69330924,1,Betsy,14,20,5,1,2020,269.82,291,135,14,0.85,ONLINE,PAID,3001,B,San Jose,25.82
e7b0634ac09,ccacd765d4d,16/12/2021,69330936,1,Amazon,14,20,5,1,2020,263.04,163,288,33,0.63,ONLINE,PAID,1386,A,Birmingham,41.04
e7b602da0a4,aaa3fb104b3,27/2/2022,69330965,1,Betsy,14,20,5,1,2020,314.78,242,66,31,1.66,DEBIT_STORE,PAID,5011,B,San Jose,45.78
e7b7c45220c,6786b3415ce,28/2/2022,69331044,1,Betsy,14,21,5,1,2020,200.19,230,203,240,1.62,ONLINE,PAID,1415,C,Boston,50.19
e7b9daf849f,710f6b6a4af,24/11/2021,69331070,1,Amazon,14,21,5,1,2020,293.37,261,252,11,0.97,ONLINE,PAID,1092,B,San Jose,16.37
e7bb8b9e4aa,f6404457e76,20/2/2022,69331111,1,Amazon,14,21,5,1,2020,261,13,111,51,1.22,CREDIT,PAID,1596,D,New York,54
e7c4e5928ec,1a52afb6968,18/11/2021,69331113,1,Amazon,14,21,5,1,2020,275.13,297,37,128,1.06,ONLINE,PAID,1411,B,San Jose,38.13
e7cf219fd6b,cef8073a0b3,19/11/2021,69331124,1,Betsy,14,21,5,1,2020,327.16,255,257,110,1.25,ONLINE,PAID,1968,A,Birmingham,37.16
e7d3967b323,71ff7e0b379,26/11/2021,69331208,1,Betsy,14,21,5,1,2020,159.09,165,226,257,0,VOUCHER,PAID,1736,B,San Jose,55.09
e7dd134545d,15bd2ac7406,27/11/2021,69331332,1,Betsy,14,22,5,1,2020,203.38,273,101,247,0.37,ONLINE,PAID,1030,C,Boston,16.38
e7e05dec631,f0ecb8ab308,19/12/2021,69331395,1,Betsy,14,22,5,1,2020,220.97,147,293,72,7.04,ONLINE,PAID,1339,B,San Jose,11.97
e7e927cb8cc,a064c5c0fa7,22/11/2021,69331451,3,Amazon,14,22,5,1,2020,772.63,61,246,183,0.72,ONLINE,PAID,1568,D,New York,56.63
e7ecf1f9df8,e18f3481f99,27/11/2021,69331526,1,Amazon,14,22,5,1,2020,307.15,281,260,266,5.02,ONLINE,PAID,7640,B,San Jose,17.15
e7eebacd43a,f7315a36dae,5/12/2021,69331595,1,Amazon,14,22,5,1,2020,243.73,39,274,294,0.49,ONLINE,PAID,7846,A,Birmingham,20.73
e7efb1d2a5e,b66484d093a,6/12/2021,69331677,1,Amazon,14,22,5,1,2020,244.21,81,155,115,1.29,ONLINE,PAID,1471,B,San Jose,13.21
e7f44f5917a,6376ff8b27e,11/2/2022,69331753,1,Amazon,14,23,5,1,2020,240.44,242,133,56,0.73,DEBIT,PAID,1251,C,Boston,29.44
e7f8b12d24f,7892e6b0784,15/11/2021,69331831,1,Betsy,14,23,5,1,2020,234.68,53,229,276,0.57,ONLINE,PAID,1067,B,San Jose,50.68
e7fa80fb487,fc20da813d7,18/11/2021,69332038,1,Betsy,14,23,5,1,2020,228.23,68,235,62,0.55,ONLINE,PAID,1883,D,New York,43.23
e7fa8e41009,7b84dabd8da,10/12/2021,69332040,1,Betsy,14,23,5,1,2020,247.01,161,216,96,1,DEBIT,PAID,12358,B,San Jose,40.01
e801622598b,99ccbbe56dd,18/11/2021,69332422,1,Betsy,14,24,5,1,2020,325.9,98,20,73,1.67,ONLINE,PAID,1498,A,Birmingham,17.9
e8020927b06,6760b4fa475,8/1/2022,69332453,1,Betsy,14,24,5,1,2020,276.13,283,184,292,1.59,ONLINE,PAID,1502,B,San Jose,27.13
e8035e8daf3,3a3570decb4,25/11/2021,69332487,1,Amazon,14,24,5,1,2020,225.07,271,246,167,4.09,ONLINE,PAID,2635,C,Boston,59.07
e80c1ccb14f,967a8497616,26/11/2021,69332623,1,Betsy,14,24,5,1,2020,324.92,274,18,230,0,VOUCHER,PAID,1341,B,San Jose,42.92
e82598d078d,49a12720b7f,4/12/2021,69332688,1,Amazon,14,25,5,1,2020,301.97,222,118,49,5.31,ONLINE,PAID,7401,D,New York,25.97
e829ff79db1,b267359dd1a,31/12/2021,69332689,1,Betsy,14,25,5,1,2020,211.47,297,131,222,1.53,DEBIT,PAID,1219,B,San Jose,10.47
e8393801c9c,f495ca12dc2,1/1/2022,69332888,1,Amazon,14,25,5,1,2020,283.05,172,43,28,1.35,ONLINE,PAID,1722,A,Birmingham,43.05
e83c90a4371,86a71396435,2/1/2022,69332973,1,Amazon,14,26,5,1,2020,323.07,130,80,285,0.6,ONLINE,PAID,4424,B,San Jose,16.07
e84e7be949e,15506507d72,14/12/2021,69332974,1,Betsy,14,26,5,1,2020,269.36,234,229,101,0,VOUCHER,PAID,5408,C,Boston,20.36
e8580db1318,139c4b065e0,22/11/2021,69333030,1,Amazon,14,26,5,1,2020,245.97,179,132,152,1.42,ONLINE,PAID,2381,B,San Jose,49.97
e85a859af61,f71a8f351c0,23/11/2021,69333165,1,Betsy,14,26,5,1,2020,182.13,119,77,214,1.54,ONLINE,PAID,1588,D,New York,14.13
e8637863c82,ae9667cb70f,7/12/2021,69333224,1,Betsy,14,26,5,1,2020,336.44,176,62,248,2.39,ONLINE,PAID,2061,B,San Jose,31.44
e87cc895678,435ffb1d251,8/12/2021,69333302,1,Betsy,14,27,5,1,2020,338.04,269,283,300,0,MEAL_BENEFIT,PAID,1314,A,Birmingham,19.04
e8832129bb1,3cff7f4e90a,9/12/2021,69333366,1,Amazon,14,27,5,1,2020,239.58,92,144,43,0.43,PAYMENT_LINK,PAID,3331,B,San Jose,47.58
e89841e4686,f73feb97e88,10/12/2021,69333418,1,Amazon,14,27,5,1,2020,280.53,44,244,128,0,MEAL_BENEFIT,PAID,2771,C,Boston,46.53
e898ecc5a24,661b57c344c,13/12/2021,69333426,1,Betsy,14,27,5,1,2020,312.22,275,103,164,0.37,ONLINE,PAID,2889,B,San Jose,53.22
e8a30f82e03,4b5eff3a718,25/12/2021,69333440,3,Amazon,14,28,5,1,2020,807.5,118,56,76,1.33,ONLINE,PAID,2653,D,New York,53.5
e8a4d24a7ab,8cc3856d393,20/11/2021,69333453,1,Betsy,14,28,5,1,2020,233.95,162,235,137,0,VOUCHER,PAID,1528,B,San Jose,39.95
e8a52bb5805,53bc796dc2e,30/11/2021,69333508,1,Betsy,14,28,5,1,2020,299.16,51,22,242,5.78,ONLINE,PAID,3328,A,Birmingham,17.16
e8b69747ab3,e7320ada110,28/11/2021,69333509,1,Amazon,14,28,5,1,2020,268.64,38,166,272,0.55,ONLINE,PAID,3626,B,San Jose,21.64
e8b980e18bd,d3895df8028,29/11/2021,69333567,1,Betsy,14,28,5,1,2020,288.72,92,200,83,0,VOUCHER,PAID,1582,C,Boston,18.72
e8d2baac37b,3a6157a3396,30/11/2021,69333627,6,Betsy,14,28,5,1,2020,1436.26,282,230,154,2.22,DEBIT,PAID,1352,B,San Jose,47.26
e8d87603c0f,918dc4ae053,1/12/2021,69333630,1,Amazon,14,28,5,1,2020,281.25,190,142,266,6.09,PAYMENT_LINK,PAID,1801,D,New York,16.25
e8e228a98cf,eae0dc3743e,2/12/2021,69333827,1,Amazon,14,29,5,1,2020,259.77,242,117,271,2,ONLINE,PAID,1268,B,San Jose,55.77
e8e38e8e7e3,008e1596571,3/12/2021,69333893,1,Betsy,14,29,5,1,2020,232.03,191,121,182,0,VOUCHER,PAID,5983,A,Birmingham,12.03
e8e82d6d4c9,987d21d62a2,4/12/2021,69333986,1,Amazon,14,29,5,1,2020,311.7,232,81,285,3.69,ONLINE,PAID,1734,B,San Jose,23.7
e8eb0b4c314,e4f9a7a6259,5/12/2021,69334008,1,Amazon,14,29,5,1,2020,337.3,253,117,118,0.74,ONLINE,PAID,1958,C,Boston,23.3
e8f1896412a,610c45b90a7,29/11/2021,69334025,1,Amazon,14,29,5,1,2020,290.38,148,282,277,0.56,ONLINE,PAID,6064,B,San Jose,53.38
e8f199441d1,2514666bad0,23/10/2021,69334100,1,Betsy,14,29,5,1,2020,261.65,190,216,100,0.63,ONLINE,PAID,7684,D,New York,16.65
e8f5a59a8ea,9033ccb005d,15/11/2021,69334101,1,Amazon,14,29,5,1,2020,308.59,76,190,129,0.51,ONLINE,PAID,1788,B,San Jose,19.59
e8f5e616e0d,83f33f545c2,4/12/2021,69334176,1,Amazon,14,29,5,1,2020,242.28,202,72,199,0.64,ONLINE,PAID,1030,A,Birmingham,27.28
e8f70e49bd8,1323e8cb677,5/12/2021,69334178,21,Betsy,14,29,5,1,2020,3873.05,186,71,163,0,VOUCHER,PAID,12712,B,San Jose,101.05
e8f8a9470cc,294daf3c6f7,6/12/2021,69334270,1,Amazon,14,30,5,1,2020,251.56,134,109,141,2.13,ONLINE,PAID,1399,C,Boston,20.56
e8f90c6497d,ffb7e01e67a,7/12/2021,69334271,6,Amazon,14,30,5,1,2020,1382.46,49,147,45,0.74,ONLINE,PAID,1800,B,San Jose,146.46
e8fc3544621,e6c63e1b569,27/11/2021,69334309,1,Amazon,14,30,5,1,2020,272.62,56,70,278,3.02,ONLINE,PAID,1349,D,New York,16.62
e90232dc38d,051539f416c,28/11/2021,69334312,1,Amazon,14,30,5,1,2020,303.01,159,133,271,1.46,ONLINE,PAID,1128,B,San Jose,24.01
e902f19b2e8,016824d8039,29/11/2021,69334352,1,Amazon,14,30,5,1,2020,247.55,14,123,207,0.4,ONLINE,PAID,6614,A,Birmingham,26.55
e904e873275,77db086b58e,30/11/2021,69334356,1,Amazon,14,30,5,1,2020,288.74,98,299,173,0,VOUCHER,PAID,1245,B,San Jose,48.74
e90fccd0560,4c142b9a67d,1/12/2021,69334400,1,Amazon,14,30,5,1,2020,255.02,36,75,252,0.5,ONLINE,PAID,1920,C,Boston,34.02
e92a596e1e4,2a334a91080,2/12/2021,69334421,1,Amazon,14,30,5,1,2020,260.22,204,235,169,1.07,ONLINE,PAID,1621,B,San Jose,53.22
e92a7d3b3b6,5302b42cd3f,3/12/2021,69334487,1,Betsy,14,31,5,1,2020,272.14,258,139,66,0.41,ONLINE,PAID,1930,D,New York,57.14
e92ae535f88,d1644a478f8,4/12/2021,69334529,1,Amazon,14,31,5,1,2020,228.76,125,42,60,1.06,ONLINE,PAID,1089,B,San Jose,52.76
e92b5e0f6d9,43e818bb2ec,5/12/2021,69334727,1,Amazon,14,31,5,1,2020,210.47,38,270,30,0.42,ONLINE,PAID,1446,A,Birmingham,14.47
e92fa2efca7,83c1414a4eb,6/12/2021,69334883,1,Amazon,14,32,5,1,2020,226.35,121,243,240,0,VOUCHER,PAID,1813,B,San Jose,41.35
e9348db886b,09c8b084e56,7/12/2021,69334972,1,Amazon,14,32,5,1,2020,204.35,121,179,13,1.67,ONLINE,PAID,1856,C,Boston,57.35
e93c0179130,f4f78fa4977,8/12/2021,69335071,3,Amazon,14,32,5,1,2020,786.11,209,122,54,6.79,ONLINE,PAID,1648,B,San Jose,84.11
e93fbfcd6c2,8d687d3a4b3,9/12/2021,69335198,1,Betsy,14,33,5,1,2020,195.26,103,227,299,5.47,ONLINE,PAID,2211,D,New York,51.26
e946dc66621,3b7a64aaa4f,10/12/2021,69335236,1,Betsy,14,33,5,1,2020,349.89,189,207,37,2.18,DEBIT,PAID,3078,B,San Jose,30.89
e95212615e8,b256227f406,11/12/2021,69335320,1,Betsy,14,33,5,1,2020,233.02,290,209,182,0.87,CREDIT,PAID,2056,A,Birmingham,49.02
e95b004d9b3,793bd3d0455,12/12/2021,69335330,1,Betsy,14,33,5,1,2020,255.61,224,154,183,0.52,ONLINE,PAID,3054,B,San Jose,27.61
e9742b7d98b,f8a1b7b789f,11/2/2022,69335339,3,Betsy,14,33,5,1,2020,724.89,290,60,139,0.48,ONLINE,PAID,2707,C,Boston,85.89
e97e29ffdad,4edb81a9f1e,13/12/2021,69335404,1,Betsy,14,33,5,1,2020,257.64,285,202,202,1.54,ONLINE,PAID,1087,B,San Jose,55.64
e982b41686e,cb41e05e7eb,17/11/2021,69335735,1,Betsy,14,34,5,1,2020,273.99,28,105,284,9.4,ONLINE,PAID,3199,D,New York,16.99
e98fee5c186,c05eed54aba,18/11/2021,69335926,1,Betsy,14,34,5,1,2020,215.78,240,78,137,1.43,ONLINE,PAID,2717,B,San Jose,14.78
e99435a8251,314e0679e03,3/11/2021,69335955,1,Betsy,14,34,5,1,2020,345.07,282,116,104,1.17,ONLINE,PAID,1692,A,Birmingham,33.07
e998ae096d4,2fefb05ca95,3/11/2021,69335965,1,Betsy,14,34,5,1,2020,314.2,10,106,33,0.82,ONLINE,PAID,1962,B,San Jose,15.2
e9a348667e9,3780113672d,2/11/2021,69336159,1,Amazon,14,34,5,1,2020,279.36,171,149,50,0.81,ONLINE,PAID,3307,C,Boston,32.36
e9a6d645306,03186b8bc17,31/10/2021,69336269,1,Amazon,14,35,5,1,2020,257.11,251,182,241,0,MEAL_BENEFIT,PAID,1304,B,San Jose,51.11
e9ae3700499,701a5a33e27,19/11/2021,69336373,36,Betsy,14,35,5,1,2020,9325.24,152,263,183,0.63,ONLINE,PAID,1925,D,New York,207.24
e9aeb73aef4,fc719d69959,19/11/2021,69336508,1,Amazon,14,35,5,1,2020,295.01,105,183,122,0.6,ONLINE,PAID,3062,B,San Jose,35.01
e9b0989b20d,ed265108403,18/11/2021,69336575,1,Amazon,14,35,5,1,2020,305.8,246,13,47,0,VOUCHER,PAID,1132,A,Birmingham,14.8
e9b11d07f38,2c5275e0c8e,23/12/2021,69336642,1,Betsy,14,35,5,1,2020,299.99,203,89,215,0.45,DEBIT,PAID,1712,B,San Jose,30.99
e9b3fae86de,4771e388335,11/12/2021,69336906,1,Amazon,14,36,5,1,2020,334.57,102,279,72,3.12,ONLINE,PAID,1150,C,Boston,22.57
e9c133f718d,ac918789e84,5/12/2021,69337052,1,Amazon,14,37,5,1,2020,225.98,211,119,160,0,ONLINE,PAID,5558,B,San Jose,56.98
e9c2cd160fd,afd92b0f31a,5/12/2021,69337129,1,Amazon,14,37,5,1,2020,281.49,262,14,197,0.59,CREDIT,PAID,3308,D,New York,44.49
e9c6d5c3feb,d9322f8071d,5/12/2021,69337211,1,Amazon,14,37,5,1,2020,304.32,49,296,65,3.77,ONLINE,PAID,1977,B,San Jose,11.32
e9cae3d08d8,98e951dc70f,22/11/2021,69337281,1,Amazon,14,37,5,1,2020,154.96,61,50,202,1.15,ONLINE,PAID,1561,A,Birmingham,42.96
e9cb579e7a9,664f51841f9,10/12/2021,69337364,1,Amazon,14,37,5,1,2020,325.15,16,217,28,1.47,ONLINE,PAID,1858,B,San Jose,18.15
e9d02d3528e,03faf24a66d,20/11/2021,69337446,1,Amazon,14,37,5,1,2020,271.69,249,42,128,2.28,ONLINE,PAID,3279,C,Boston,19.69
e9d2aa8273d,1521ab965d9,17/11/2021,69337527,1,Amazon,14,38,5,1,2020,299.44,106,106,125,1.87,ONLINE,PAID,3807,B,San Jose,31.44
e9d94a18b5c,ad61dca2dfe,20/11/2021,69337862,1,Betsy,14,38,5,1,2020,220.34,279,97,12,0.45,ONLINE,PAID,3106,D,New York,10.34
e9dacecb2e2,65f121e80be,10/12/2021,69337899,1,Betsy,14,38,5,1,2020,220.41,143,29,139,2.68,ONLINE,PAID,1090,B,San Jose,43.41
e9de18c2bb7,741442b118e,10/12/2021,69337960,3,Betsy,14,39,5,1,2020,610.84,22,37,95,0.83,ONLINE,PAID,3981,A,Birmingham,103.84
e9e771800bb,2a1e46068d6,5/12/2021,69337967,1,Amazon,14,39,5,1,2020,290.36,283,218,238,0.79,DEBIT,PAID,3398,B,San Jose,46.36
e9eaeb01b4d,4ffe5ff6552,21/10/2021,69337999,1,Amazon,14,39,5,1,2020,218.78,110,268,34,0,MEAL_BENEFIT,PAID,3646,C,Boston,57.78
ea004f2ddb5,86f689a70db,18/12/2021,69338028,1,Amazon,14,39,5,1,2020,232.49,45,232,136,1.74,ONLINE,PAID,2861,B,San Jose,35.49
ea012932f3d,968b7e2e1b5,19/12/2021,69338071,1,Amazon,14,39,5,1,2020,319.33,152,84,257,2.24,ONLINE,PAID,1129,D,New York,39.33
ea118197634,76f52ac8037,20/12/2021,69338080,1,Amazon,14,40,5,1,2020,317.34,73,126,212,3.18,ONLINE,PAID,2977,B,San Jose,45.34
ea19ca51ff4,9fd05110d84,21/12/2021,69338170,1,Amazon,14,40,5,1,2020,193.73,221,75,199,3.26,ONLINE,PAID,3695,A,Birmingham,16.73
ea1a74a6a5c,e0770efc74e,2/12/2021,69338325,1,Betsy,14,40,5,1,2020,213.55,75,33,65,3.19,ONLINE,PAID,3671,B,San Jose,45.55
ea25df44bd4,164694a6b51,9/12/2021,69338368,1,Amazon,14,41,5,1,2020,215.84,293,270,125,2.36,ONLINE,PAID,10379,C,Boston,56.84
ea29d616607,16d364f7136,5/11/2021,69338433,1,Amazon,14,41,5,1,2020,313.26,214,70,281,3.19,ONLINE,PAID,3838,B,San Jose,18.26
ea3524b304d,7afc451be66,18/10/2021,69338475,3,Betsy,14,41,5,1,2020,724.62,156,253,101,1.08,ONLINE,PAID,1257,D,New York,100.62
ea396422a81,52ec9c1b1d7,26/10/2021,69338517,1,Amazon,14,41,5,1,2020,201.93,109,190,139,1.7,ONLINE,PAID,1596,B,San Jose,19.93
ea3b6f4b951,aebb32d7bb0,27/10/2021,69338548,1,Betsy,14,41,5,1,2020,293.01,271,85,220,0.41,ONLINE,PAID,3089,A,Birmingham,43.01
ea3e3b570df,11ae7faf241,28/10/2021,69338643,3,Amazon,14,42,5,1,2020,765.74,79,210,198,2.64,ONLINE,PAID,3909,B,San Jose,103.74
ea444785f45,9f4882a6fe7,29/10/2021,69338653,3,Betsy,14,42,5,1,2020,791.76,235,240,238,4.21,ONLINE,PAID,1136,C,Boston,90.76
ea44972a5d8,a879ecb7e2c,30/10/2021,69338741,1,Betsy,14,42,5,1,2020,279.25,169,261,115,0,VOUCHER,PAID,1046,B,San Jose,22.25
ea4dadd9f57,4d31c82f590,30/12/2021,69338801,1,Betsy,14,42,5,1,2020,243.55,104,109,252,3.86,ONLINE,PAID,3705,D,New York,22.55
ea544057758,16c91eb8e36,14/1/2022,69338853,1,Betsy,14,42,5,1,2020,234.04,170,278,126,1.22,ONLINE,PAID,1654,B,San Jose,49.04
ea66eadcc70,b3ff6e6365a,2/11/2021,69338860,1,Betsy,14,42,5,1,2020,323.45,36,95,70,0.15,ONLINE,PAID,1805,A,Birmingham,54.45
ea6ffaa2371,6a42af30545,3/11/2021,69338877,1,Betsy,14,42,5,1,2020,250.23,238,215,57,1.26,ONLINE,PAID,3358,B,San Jose,43.23
ea8a9231ef4,3803433265c,4/11/2021,69339059,1,Amazon,14,43,5,1,2020,286.9,186,143,56,0,VOUCHER,PAID,2373,C,Boston,15.9
ea8e6767095,4f73167b8d6,5/11/2021,69339145,1,Betsy,14,43,5,1,2020,270.71,166,27,55,1.29,ONLINE,PAID,2551,B,San Jose,21.71
ea8f8fdcf0d,429b3423766,15/11/2021,69339201,1,Amazon,14,44,5,1,2020,241.38,266,162,242,3.15,CREDIT,PAID,2381,D,New York,47.38
ea917b42fc7,85cec94d91e,8/12/2021,69339257,3,Betsy,14,44,5,1,2020,954.63,219,176,27,0.65,ONLINE,PAID,2701,B,San Jose,24.63
ea92af18e1d,fb62820e583,25/10/2021,69339260,1,Betsy,14,44,5,1,2020,258.83,155,88,185,0.4,ONLINE,PAID,1672,A,Birmingham,57.83
ea9eec80ff6,58da2a5e7e9,9/11/2021,69339275,1,Amazon,14,44,5,1,2020,288.51,247,231,21,2.2,CREDIT,PAID,1040,B,San Jose,35.51
eaafcf35d1e,98ab80d74f8,25/10/2021,69339532,1,Betsy,14,45,5,1,2020,317.92,12,48,50,0.96,ONLINE,PAID,2818,C,Boston,58.92
eabe1613a37,9a1fc6048f9,18/11/2021,69339636,3,Amazon,14,45,5,1,2020,689.88,176,191,111,2.22,ONLINE,PAID,3440,B,San Jose,97.88
ead847fd220,eb0d8cbb429,1/12/2021,69339645,3,Betsy,14,45,5,1,2020,760.55,63,289,79,2.82,ONLINE,PAID,3748,D,New York,105.55
ead9265e992,cac41115449,21/1/2022,69339707,1,Amazon,14,45,5,1,2020,256.57,22,293,54,0,VOUCHER,PAID,1587,B,San Jose,59.57
eadb9d3834b,2fff2c1be17,20/11/2021,69339762,1,Betsy,14,46,5,1,2020,232.19,90,278,205,1.12,ONLINE,PAID,2358,A,Birmingham,45.19
eae0000975a,32eda0e90dd,15/12/2021,69339766,1,Betsy,14,46,5,1,2020,227.82,237,194,164,4.93,ONLINE,PAID,2423,B,San Jose,59.82
eae5321aa5b,28cda3046d6,15/12/2021,69339848,1,Amazon,14,46,5,1,2020,276.77,52,268,95,0,ONLINE,PAID,2782,C,Boston,21.77
eae91008b19,083bb3aaa42,4/12/2021,69339922,1,Amazon,14,46,5,1,2020,225.48,41,190,113,0,MEAL_BENEFIT,PAID,3427,B,San Jose,43.48
eaec01b8fc4,93beadacf15,24/11/2021,69339931,1,Betsy,14,46,5,1,2020,225.07,93,56,97,0.45,DEBIT,PAID,15846,D,New York,43.07
eaee4368577,d703ddf77ea,25/11/2021,69339977,1,Betsy,14,46,5,1,2020,364.09,247,209,264,0,MEAL_BENEFIT,PAID,3147,B,San Jose,30.09
eafa2c28192,84e642d35fe,6/11/2021,69339996,1,Amazon,14,46,5,1,2020,333.52,145,176,257,0.67,DEBIT,PAID,2989,A,Birmingham,39.52
eafc5ba5cf5,a674a586409,2/12/2021,69340019,3,Betsy,14,46,5,1,2020,790.08,93,65,231,3.96,ONLINE,PAID,3425,B,San Jose,53.08
eafe2b2e1df,06561140c16,6/2/2022,69340023,1,Betsy,14,46,5,1,2020,305.89,216,180,144,1.67,ONLINE,PAID,3775,C,Boston,29.89
eb00297d33b,c209bec0d5a,21/11/2021,69340031,1,Betsy,14,46,5,1,2020,323.1,231,11,66,1.15,ONLINE,PAID,1698,B,San Jose,59.1
eb0b4285b54,e834c04df34,22/11/2021,69340189,1,Betsy,14,47,5,1,2020,224.69,116,146,84,0,VOUCHER,CHARGEBACK,1918,D,New York,13.69
eb0df1e7516,0ffeb28a8b5,15/11/2021,69340190,1,Amazon,14,47,5,1,2020,297.73,141,153,22,0.86,ONLINE,PAID,2750,B,San Jose,21.73
eb0ef55d3a4,4ee128f5bf6,18/11/2021,69340240,1,Betsy,14,47,5,1,2020,312.1,236,213,195,2.18,ONLINE,PAID,2222,A,Birmingham,40.1
eb17280f2d1,f1e1f087641,14/11/2021,69340290,1,Amazon,14,48,5,1,2020,211.44,58,115,117,1.74,ONLINE,PAID,2882,B,San Jose,59.44
eb174afb208,d75b1d95078,15/11/2021,69340337,1,Amazon,14,48,5,1,2020,223.96,165,24,99,1.39,ONLINE,PAID,5050,C,Boston,11.96
eb174f739e2,9362eb0bdce,15/11/2021,69340486,1,Betsy,14,48,5,1,2020,249.23,294,206,30,0.46,ONLINE,PAID,4505,B,San Jose,17.23
eb2308ee63d,a14c3042dba,6/11/2021,69340495,3,Betsy,14,48,5,1,2020,571.85,83,253,136,0,VOUCHER,PAID,2409,D,New York,81.85
eb23c87ea44,e8480119ae2,8/12/2021,69340900,1,Betsy,14,49,5,1,2020,246.41,82,181,121,5.57,ONLINE,PAID,1695,B,San Jose,47.41
eb25a514d0b,6ef18f2a465,14/1/2022,69341023,1,Betsy,14,50,5,1,2020,207.61,81,149,171,0.51,ONLINE,PAID,2481,A,Birmingham,43.61
eb293f31af1,30fadc78477,12/12/2021,69341034,1,Amazon,14,50,5,1,2020,268.61,120,198,238,0,VOUCHER,PAID,2956,B,San Jose,14.61
eb35cf4928f,821b367f77d,2/12/2021,69341100,1,Amazon,14,50,5,1,2020,225.82,119,283,105,0.33,ONLINE,PAID,1303,C,Boston,43.82
eb3679d0833,15b61361bbb,19/12/2021,69341309,1,Amazon,14,50,5,1,2020,231.37,82,93,294,0,VOUCHER,PAID,3157,B,San Jose,14.37
eb3f31e5dd6,c414c3d8325,26/10/2021,69341348,1,Amazon,14,50,5,1,2020,206.28,22,284,82,1.15,ONLINE,PAID,2774,D,New York,54.28
eb44ea77717,cd86ecce6b7,19/11/2021,69341527,1,Amazon,14,51,5,1,2020,307.92,122,105,202,4.6,ONLINE,PAID,3127,B,San Jose,37.92
eb4a4bc378e,b92aa32311c,13/11/2021,69341615,1,Betsy,14,51,5,1,2020,151.81,220,50,135,1.04,ONLINE,PAID,1291,A,Birmingham,15.81
